,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
36,2023-07-18 00:00:00-04:00,46.675519644053644,47.86986733415163,45.709048195215274,47.46808624267578,569164000,0.0,0.0
37,2023-07-19 00:00:00-04:00,47.43810520447181,47.791912159998795,46.71649899256564,47.05131530761719,427502000,0.0,0.0
38,2023-07-20 00:00:00-04:00,46.48162782743177,47.061313235391935,45.03741645990332,45.49516677856445,537865000,0.0,0.0
39,2023-07-21 00:00:00-04:00,45.763017562258014,45.84097793575254,44.07593876183976,44.28482437133789,963769000,0.0,0.0
40,2023-07-24 00:00:00-04:00,44.70659630501924,45.08439225529306,44.01597519686058,44.58766174316406,382516000,0.0,0.0
41,2023-07-25 00:00:00-04:00,44.916483110194,46.15780227032599,44.89849137503462,45.65407943725586,348081000,0.0,0.0
42,2023-07-26 00:00:00-04:00,45.995890105777626,46.02787414060496,44.60565021693435,45.42720031738281,364237000,0.0,0.0
43,2023-07-27 00:00:00-04:00,46.49361978738997,47.3691412842477,45.72503835474356,45.87495803833008,455976000,0.0,0.0
44,2023-07-28 00:00:00-04:00,46.64253893821814,47.00134424016971,46.35569676531063,46.72449493408203,331194000,0.0,0.0
45,2023-07-31 00:00:00-04:00,46.728486722217035,47.1042809800561,46.48062096434278,46.70349884033203,251055000,0.0,0.0
46,2023-08-01 00:00:00-04:00,46.434649363103794,46.87441172832599,46.00188696062389,46.481624603271484,237858000,0.0,0.0
47,2023-08-02 00:00:00-04:00,45.80599828780853,45.81499224934551,43.363331362198146,44.244850158691406,530142000,0.0,0.0
48,2023-08-03 00:00:00-04:00,43.776101176403955,45.093382845124545,43.776101176403955,44.4907112121582,324176000,0.0,0.0
49,2023-08-04 00:00:00-04:00,44.96045829684696,45.617097541524984,44.36878221779862,44.65562438964844,362666000,0.0,0.0
50,2023-08-07 00:00:00-04:00,45.086390535169315,45.51515735566512,44.538689151581146,45.3922233581543,322154000,0.0,0.0
51,2023-08-08 00:00:00-04:00,44.82852923844918,45.217316942470724,44.03196319010825,44.63963317871094,353843000,0.0,0.0
52,2023-08-09 00:00:00-04:00,44.24984363147646,44.287824912823,42.111011764378375,42.530784606933594,586449000,0.0,0.0
53,2023-08-10 00:00:00-04:00,42.13699574373503,43.550225675456986,41.81217231360565,42.364871978759766,492705000,0.0,0.0
54,2023-08-11 00:00:00-04:00,41.72822134358296,41.995077780865394,40.61682850581949,40.83271026611328,533085000,0.0,0.0
55,2023-08-14 00:00:00-04:00,40.4639102150388,43.77610121709491,40.28900646052013,43.7291259765625,690286000,0.0,0.0
56,2023-08-15 00:00:00-04:00,44.535691571886225,45.24330550401963,43.68615300358398,43.9160270690918,676512000,0.0,0.0
57,2023-08-16 00:00:00-04:00,44.49570885554983,44.65062306232533,43.38231446466475,43.46227264404297,527451000,0.0,0.0
58,2023-08-17 00:00:00-04:00,43.94600464449855,44.03795349007865,42.97753170604989,43.32034683227539,452395000,0.0,0.0
59,2023-08-18 00:00:00-04:00,42.611732431819654,43.55421863038225,41.63726601370566,43.27537155151367,583768000,0.0,0.0
60,2023-08-21 00:00:00-04:00,44.46972532960602,47.03932184051733,44.197874362477556,46.941375732421875,692573000,0.0,0.0
61,2023-08-22 00:00:00-04:00,48.108734662611624,48.16070824217046,45.30826536444509,45.64308166503906,755293000,0.0,0.0
62,2023-08-23 00:00:00-04:00,45.84097961779093,47.174251508019,45.18333763432702,47.09029769897461,779046000,0.0,0.0
63,2023-08-24 00:00:00-04:00,50.1885998204007,50.23857177595236,47.13326863032971,47.137264251708984,1156044000,0.0,0.0
64,2023-08-25 00:00:00-04:00,46.98635035429789,47.77891694569502,44.999432271074504,45.99289321899414,925341000,0.0,0.0
65,2023-08-28 00:00:00-04:00,46.45663639493685,46.9543657684175,44.863508175320256,46.809444427490234,685192000,0.0,0.0
66,2023-08-29 00:00:00-04:00,46.64053709400586,49.05422026588247,46.36568562252749,48.757381439208984,701397000,0.0,0.0
67,2023-08-30 00:00:00-04:00,49.01724039363048,49.89975805077244,48.398578637523045,49.23712158203125,735206000,0.0,0.0
68,2023-08-31 00:00:00-04:00,49.35306329598512,49.71686314070137,48.93129262084642,49.32807540893555,528570000,0.0,0.0
69,2023-09-01 00:00:00-04:00,49.73485494683887,49.772832417582066,48.11573594167944,48.48253631591797,463830000,0.0,0.0
70,2023-09-05 00:00:00-04:00,48.196691434350704,48.824350993462005,47.83389050664192,48.521514892578125,382653000,0.0,0.0
71,2023-09-06 00:00:00-04:00,48.41855768556727,48.52650554110728,46.55841988311631,47.0391960144043,468670000,0.004,0.0
72,2023-09-07 00:00:00-04:00,45.50391366248569,46.322534533431615,45.131085343555235,46.219581604003906,433330000,0.0,0.0
73,2023-09-08 00:00:00-04:00,45.920715564296074,46.584405572056994,45.25002501733814,45.55088424682617,473069000,0.0,0.0
74,2023-09-11 00:00:00-04:00,46.12662205679818,46.141614498404316,44.291473995947136,45.157073974609375,473966000,0.0,0.0
75,2023-09-12 00:00:00-04:00,44.7172700232729,45.65183817230261,44.510365202730895,44.84920883178711,349256000,0.0,0.0
76,2023-09-13 00:00:00-04:00,44.579332351620586,45.90871790505852,44.48237717610798,45.463924407958984,398355000,0.0,0.0
77,2023-09-14 00:00:00-04:00,45.92871548306057,45.965697093021376,45.110094621925995,45.55988693237305,370097000,0.0,0.0
78,2023-09-15 00:00:00-04:00,45.319995927008314,45.57787583202591,43.78770512533303,43.87966537475586,506831000,0.0,0.0
79,2023-09-18 00:00:00-04:00,42.728198651654026,44.221506057325286,41.98054405465205,43.94563293457031,500271000,0.0,0.0
80,2023-09-19 00:00:00-04:00,43.81269066855042,43.94562846497067,42.98207442166159,43.49983596801758,373064000,0.0,0.0
81,2023-09-20 00:00:00-04:00,43.579802461208814,43.88266351133672,42.203441401322486,42.21943283081055,367108000,0.0,0.0
82,2023-09-21 00:00:00-04:00,41.563733109931555,42.080491854886056,40.96101186346446,40.99799346923828,450736000,0.0,0.0
83,2023-09-22 00:00:00-04:00,41.552732912761606,42.09548435148274,41.21189133870758,41.59071731567383,479236000,0.0,0.0
84,2023-09-25 00:00:00-04:00,41.5717264252529,42.51628820929066,41.15791680778017,42.20243453979492,419091000,0.0,0.0
85,2023-09-26 00:00:00-04:00,41.98154094572675,42.800161757936735,41.6357005718536,41.89158248901367,402282000,0.0,0.0
86,2023-09-27 00:00:00-04:00,42.31039336126926,42.85214210831798,41.60971787103185,42.448326110839844,444935000,0.0,0.0
87,2023-09-28 00:00:00-04:00,42.4403244191023,43.42586759785592,42.095486874346165,43.069034576416016,424663000,0.0,0.0
88,2023-09-29 00:00:00-04:00,43.80669465697379,44.123549133326094,43.28693511492848,43.47884750366211,397830000,0.0,0.0
89,2023-10-02 00:00:00-04:00,44.009599054426594,45.154069017187716,43.840678635675474,44.761253356933594,433298000,0.0,0.0
90,2023-10-03 00:00:00-04:00,44.78723595609942,45.109089160595936,43.22595946616348,43.49683380126953,470850000,0.0,0.0
91,2023-10-04 00:00:00-04:00,43.72173808377064,44.12255330566711,43.27194577354406,44.020599365234375,361821000,0.0,0.0
92,2023-10-05 00:00:00-04:00,44.02959243795168,44.879200950918715,43.867668737435245,44.66729736328125,393483000,0.0,0.0
93,2023-10-06 00:00:00-04:00,44.17252564280475,45.767786867817584,44.005603198940975,45.74079895019531,434436000,0.0,0.0
94,2023-10-09 00:00:00-04:00,44.82122173529832,45.583868691074,44.34744233696588,45.25202178955078,409675000,0.0,0.0
95,2023-10-10 00:00:00-04:00,45.289010107776726,46.23756795276768,45.06711283415853,45.77678298950195,368582000,0.0,0.0
96,2023-10-11 00:00:00-04:00,46.17460275218862,46.83729768668541,46.028670465862824,46.78432083129883,378137000,0.0,0.0
97,2023-10-12 00:00:00-04:00,46.75532686388765,47.58694209872688,46.30853537914647,46.923248291015625,481325000,0.0,0.0
98,2023-10-13 00:00:00-04:00,46.93824369140591,47.09417346423808,45.25902168835329,45.439937591552734,474115000,0.0,0.0
99,2023-10-16 00:00:00-04:00,45.04212315084613,46.203583574312184,44.89119212930561,46.073646545410156,375099000,0.0,0.0
100,2023-10-17 00:00:00-04:00,43.97961605242817,44.73326836237256,42.46031976761086,43.91764450073242,812333000,0.0,0.0
101,2023-10-18 00:00:00-04:00,42.57127011789517,43.19898137436451,41.80562611222444,42.17645263671875,627294000,0.0,0.0
102,2023-10-19 00:00:00-04:00,42.79116734856338,43.27694225554759,41.86259688147746,42.08149719238281,501233000,0.0,0.0
103,2023-10-20 00:00:00-04:00,41.87058984444125,42.45032293422298,41.05896580650467,41.36782455444336,477266000,0.0,0.0
104,2023-10-23 00:00:00-04:00,41.209903709929456,43.22796955938642,40.92603485604566,42.95509338378906,478530000,0.0,0.0
105,2023-10-24 00:00:00-04:00,43.057038057985594,43.676749686328,42.671219154669366,43.642765045166016,401463000,0.0,0.0
106,2023-10-25 00:00:00-04:00,43.37788900782008,43.629774950649335,41.53574451341277,41.759639739990234,398379000,0.0,0.0
107,2023-10-26 00:00:00-04:00,41.833612702341114,42.23642589504536,39.86152709976489,40.30731964111328,541001000,0.0,0.0
108,2023-10-27 00:00:00-04:00,41.110944679613084,41.186909680749885,39.99645960471093,40.48123550415039,416784000,0.0,0.0
109,2023-10-30 00:00:00-04:00,41.0679702193919,41.746652746404344,40.462248113483334,41.14193344116211,388028000,0.0,0.0
110,2023-10-31 00:00:00-04:00,40.43126324594468,40.86006537582252,39.21182716227926,40.7611083984375,517969000,0.0,0.0
111,2023-11-01 00:00:00-04:00,40.86506257244454,42.361370852066266,40.85007013008419,42.305397033691406,437593000,0.0,0.0
112,2023-11-02 00:00:00-04:00,43.307924724858786,43.86366687925398,42.874127693562194,43.485843658447266,409172000,0.0,0.0
113,2023-11-03 00:00:00-04:00,43.99960568025811,45.28800612867796,43.70274239785865,44.98414993286133,424610000,0.0,0.0
114,2023-11-06 00:00:00-05:00,45.2640212668527,45.9137216751558,44.87819849776826,45.72980499267578,400733000,0.0,0.0
115,2023-11-07 00:00:00-05:00,45.69782127762116,46.19658683928955,45.137080351571434,45.933712005615234,343165000,0.0,0.0
116,2023-11-08 00:00:00-05:00,46.07863835763678,46.84528507821162,45.94669954943022,46.55242156982422,346719000,0.0,0.0
117,2023-11-09 00:00:00-05:00,47.445004273987976,48.207651210787375,46.728337455833405,46.928245544433594,540496000,0.0,0.0
118,2023-11-10 00:00:00-05:00,47.4779945591138,48.44954438031616,47.261096034839866,48.31260681152344,421245000,0.0,0.0
119,2023-11-13 00:00:00-05:00,48.29761289799248,49.0932455425318,48.07671461686158,48.59747314453125,384136000,0.0,0.0
120,2023-11-14 00:00:00-05:00,49.65698656195247,49.810914551979124,49.01728364536213,49.63299560546875,416954000,0.0,0.0
121,2023-11-15 00:00:00-05:00,49.91186848194019,49.93685461268084,48.17767162806223,48.865352630615234,475497000,0.0,0.0
122,2023-11-16 00:00:00-05:00,48.65644941593309,49.502058162016766,48.307612072684094,49.45707702636719,339756000,0.0,0.0
123,2023-11-17 00:00:00-05:00,49.501058800683616,49.69397019639206,48.98429998268991,49.27516555786133,325205000,0.0,0.0
124,2023-11-20 00:00:00-05:00,49.28915491828104,50.52458236287964,49.15821508964933,50.38564682006836,414120000,0.0,0.0
125,2023-11-21 00:00:00-05:00,50.10277517356445,50.4935928571012,49.19919468409959,49.920860290527344,565747000,0.0,0.0
126,2023-11-22 00:00:00-05:00,49.82890718697637,50.311681331872194,47.667906173948076,48.69343185424805,899420000,0.0,0.0
127,2023-11-24 00:00:00-05:00,48.447546842242424,48.898338123964756,47.72288042046281,47.753868103027344,294645000,0.0,0.0
128,2023-11-27 00:00:00-05:00,47.77785748284775,48.50751887716154,47.62992722854215,48.21965408325195,395662000,0.0,0.0
129,2023-11-28 00:00:00-05:00,48.21365202685113,48.30061351892133,47.45100504136806,47.79884338378906,401491000,0.0,0.0
130,2023-11-29 00:00:00-05:00,48.35658634646633,48.739408312871504,47.83782580627924,48.11769485473633,382005000,0.0,0.0
131,2023-11-30 00:00:00-05:00,48.00174591431098,48.08770841421174,46.40049083853704,46.748329162597656,526247000,0.0,0.0
132,2023-12-01 00:00:00-05:00,46.50344903798777,47.178135584830024,46.165604364255195,46.74333572387695,369317000,0.0,0.0
133,2023-12-04 00:00:00-05:00,46.05565701486267,46.05565701486267,44.989149902090766,45.48891830444336,437543000,0.0,0.0
134,2023-12-05 00:00:00-05:00,45.448933555568175,46.58250677034524,45.25400705552958,46.54852294921875,371718000,0.004,0.0
135,2023-12-06 00:00:00-05:00,47.19727919635047,47.36921552517796,45.39495450352079,45.48591995239258,380590000,0.0,0.0
136,2023-12-07 00:00:00-05:00,45.68284295931475,46.61149502575525,45.58687833083044,46.57850646972656,350823000,0.0,0.0
137,2023-12-08 00:00:00-05:00,46.57750949930058,47.72307920041658,46.53252440936205,47.48816680908203,359224000,0.0,0.0
138,2023-12-11 00:00:00-05:00,47.47317498768805,47.51315707527434,45.81279915946564,46.6094970703125,509728000,0.0,0.0
139,2023-12-12 00:00:00-05:00,46.028715290198626,47.64810605776617,46.028715290198626,47.63911056518555,372387000,0.0,0.0
140,2023-12-13 00:00:00-05:00,47.611122768046286,48.57576068141439,47.59013074248943,48.069950103759766,447792000,0.0,0.0
141,2023-12-14 00:00:00-05:00,48.37183404392987,48.65172771318974,47.40419892072773,48.33184814453125,391232000,0.0,0.0
142,2023-12-15 00:00:00-05:00,48.175909002325604,49.38545387287282,48.10193546895566,48.871646881103516,479948000,0.0,0.0
143,2023-12-18 00:00:00-05:00,49.38145307868085,50.41406234581485,49.13154694733786,50.058197021484375,412587000,0.0,0.0
144,2023-12-19 00:00:00-05:00,49.40544401373602,49.68134136834579,48.87664329291069,49.58537673950195,464444000,0.0,0.0
145,2023-12-20 00:00:00-05:00,49.63635651535798,49.98022913479953,48.07994186204982,48.09293746948242,397894000,0.0,0.0
146,2023-12-21 00:00:00-05:00,48.79267736467951,49.076571148767,48.40082241502789,48.97161102294922,300425000,0.0,0.0
147,2023-12-22 00:00:00-05:00,49.17653306295307,49.36446221767303,48.44880569619553,48.81167221069336,252507000,0.0,0.0
148,2023-12-26 00:00:00-05:00,48.949613984887115,49.581376676631486,48.94161756801922,49.260498046875,244200000,0.0,0.0
149,2023-12-27 00:00:00-05:00,49.49241542635842,49.661350703421,49.066572842938115,49.3984489440918,233648000,0.0,0.0
150,2023-12-28 00:00:00-05:00,49.62436711615611,49.86527396770583,49.39345101981501,49.50341033935547,246587000,0.0,0.0
151,2023-12-29 00:00:00-05:00,49.79430147307111,49.978234327074226,48.732699840316755,49.50341033935547,389293000,0.0,0.0
152,2024-01-02 00:00:00-05:00,49.22551389912714,49.27649344260116,47.57713465197093,48.14991760253906,411254000,0.0,0.0
153,2024-01-03 00:00:00-05:00,47.46717554449256,48.16591065021649,47.302236567517355,47.551143646240234,320896000,0.0,0.0
154,2024-01-04 00:00:00-05:00,47.74906818641796,48.48179475152094,47.49016653492504,47.979984283447266,306535000,0.0,0.0
155,2024-01-05 00:00:00-05:00,48.4438038170967,49.52839547317931,48.28786035280196,49.07856369018555,415039000,0.0,0.0
156,2024-01-08 00:00:00-05:00,49.493414803058315,52.2553780928012,49.46042624518818,52.23338317871094,642510000,0.0,0.0
157,2024-01-09 00:00:00-05:00,52.38133132087113,54.304608899415356,51.670595858503674,53.120052337646484,773100000,0.0,0.0
158,2024-01-10 00:00:00-05:00,53.59587564392309,54.57950363229104,53.468920600031716,54.32959747314453,533796000,0.0,0.0
159,2024-01-11 00:00:00-05:00,54.978353810668786,55.32522366817502,53.539894837912634,54.80141830444336,596759000,0.0,0.0
160,2024-01-12 00:00:00-05:00,54.59949057976511,54.94936145206347,54.30960236510811,54.689456939697266,352994000,0.0,0.0
161,2024-01-16 00:00:00-05:00,54.99734961591672,56.813665103138256,54.879393878712925,56.360836029052734,449580000,0.0,0.0
162,2024-01-17 00:00:00-05:00,56.325847887071866,56.44980188752581,54.71945269845349,56.031959533691406,474394000,0.0,0.0
163,2024-01-18 00:00:00-05:00,57.23850610997206,57.57837864545508,56.08593900392558,57.08556365966797,491650000,0.0,0.0
164,2024-01-19 00:00:00-05:00,57.96722726620944,59.47766156901135,57.20351416018429,59.468666076660156,543501000,0.0,0.0
165,2024-01-22 00:00:00-05:00,60.0264592424289,60.3083548831195,59.04782663734,59.63160705566406,452955000,0.0,0.0
166,2024-01-23 00:00:00-05:00,59.54764104000483,59.88751357892662,58.56301013401379,59.850528717041016,294654000,0.0,0.0
167,2024-01-24 00:00:00-05:00,60.28136484798457,62.82540771389363,59.91550110281905,61.338966369628906,560271000,0.0,0.0
168,2024-01-25 00:00:00-05:00,62.326598687155865,62.695463497108435,60.827161633127105,61.593875885009766,482777000,0.0,0.0
169,2024-01-26 00:00:00-05:00,60.93711847607482,61.759811433716834,60.550266507965134,61.00809097290039,390309000,0.0,0.0
170,2024-01-29 00:00:00-05:00,61.209012360122756,62.46554046020734,60.884137413565526,62.441551208496094,348733000,0.0,0.0
171,2024-01-30 00:00:00-05:00,62.876390843205506,63.46916675485246,62.23662787593773,62.75043487548828,410735000,0.0,0.0
172,2024-01-31 00:00:00-05:00,61.41694091491678,62.245632180405245,60.677220763677376,61.503910064697266,453795000,0.0,0.0
173,2024-02-01 00:00:00-05:00,62.07668769492248,63.167281577618986,61.626859664228725,63.00334167480469,369146000,0.0,0.0
174,2024-02-02 00:00:00-05:00,63.94997850101078,66.57499195926525,63.66608473882134,66.13516235351562,476578000,0.0,0.0
175,2024-02-05 00:00:00-05:00,68.19939012424172,69.47091584987561,67.17977633836104,69.30597686767578,680078000,0.0,0.0
176,2024-02-06 00:00:00-05:00,69.60386495591794,69.72781896754408,66.27512050871108,68.19739532470703,683111000,0.0,0.0
177,2024-02-07 00:00:00-05:00,68.29335463883889,70.19364201712641,67.57462276790365,70.07268524169922,495575000,0.0,0.0
178,2024-02-08 00:00:00-05:00,70.04768899799114,70.76741990227906,69.42892572649546,69.61485290527344,414422000,0.0,0.0
179,2024-02-09 00:00:00-05:00,70.50652846806685,72.15790895507466,70.18564978274989,72.1059341430664,436637000,0.0,0.0
180,2024-02-12 00:00:00-05:00,72.57274383383451,74.5829904741092,71.22325216031359,72.22087860107422,613710000,0.0,0.0
181,2024-02-13 00:00:00-05:00,70.37358838482487,73.42243948960919,69.59388225066057,72.10093688964844,602580000,0.0,0.0
182,2024-02-14 00:00:00-05:00,73.17453257134588,74.20814111994534,71.91100698040367,73.87226867675781,504917000,0.0,0.0
183,2024-02-15 00:00:00-05:00,73.84127361084667,73.9472289995395,72.37282328939969,72.63072204589844,420122000,0.0,0.0
184,2024-02-16 00:00:00-05:00,74.07218040927339,74.37406898709354,72.47378167003887,72.58573913574219,495327000,0.0,0.0
185,2024-02-20 00:00:00-05:00,71.91999242878622,71.92899173506727,67.70857639129635,69.42593383789062,704833000,0.0,0.0
186,2024-02-21 00:00:00-05:00,67.9804743369606,68.86214710879592,66.22313849991595,67.4466781616211,690298000,0.0,0.0
187,2024-02-22 00:00:00-05:00,74.99684018330679,78.5455030813757,74.1921420425949,78.5085220336914,865100000,0.0,0.0
188,2024-02-23 00:00:00-05:00,80.75968130766822,82.36307562218218,77.54088851837011,78.78742218017578,829388000,0.0,0.0
189,2024-02-26 00:00:00-05:00,79.67008277283831,80.61573447856021,78.47553160288044,79.06231689453125,503973000,0.0,0.0
190,2024-02-27 00:00:00-05:00,79.35119274989219,79.45016223022866,77.13303174065258,78.67144775390625,391705000,0.0,0.0
191,2024-02-28 00:00:00-05:00,77.59086697046706,78.90337002935253,77.09605003023249,77.63385009765625,393110000,0.0,0.0
192,2024-02-29 00:00:00-05:00,79.0643149217093,79.95997471561954,78.32059087723945,79.08230590820312,507289000,0.0,0.0
193,2024-03-01 00:00:00-05:00,79.96996422541928,82.26910374751212,79.40517391258761,82.24810791015625,479135000,0.0,0.0
194,2024-03-04 00:00:00-05:00,84.0984226679579,87.66208713862926,83.68758143408327,85.20500946044922,615616000,0.0,0.0
195,2024-03-05 00:00:00-05:00,85.24198821051228,86.06872004565462,83.38960003379123,85.93576049804688,520639000,0.004,0.0
196,2024-03-06 00:00:00-05:00,87.99308922719804,89.69452599594824,87.00141069166892,88.67086029052734,582520000,0.0,0.0
197,2024-03-07 00:00:00-05:00,90.12838069813151,92.7365248144859,89.57256358530061,92.63855743408203,608119000,0.0,0.0
198,2024-03-08 00:00:00-05:00,95.10675351305797,97.36801162259309,86.47758481062256,87.49925231933594,1142269000,0.0,0.0
199,2024-03-11 00:00:00-04:00,86.4006103441235,88.76782871199401,84.13835321441624,85.7458267211914,678364000,0.0,0.0
200,2024-03-12 00:00:00-04:00,88.02008324614344,91.92979413377263,86.12170491240781,91.8828125,668075000,0.0,0.0
201,2024-03-13 00:00:00-04:00,91.02508398682748,91.47393396528192,88.40594204784502,90.85813903808594,635713000,0.0,0.0
202,2024-03-14 00:00:00-04:00,89.54757446626068,90.61622350841212,86.57154750613068,87.91510772705078,602318000,0.0,0.0
203,2024-03-15 00:00:00-04:00,86.90144388293218,89.51658184476094,86.22866844065179,87.80814361572266,642086000,0.0,0.0
204,2024-03-18 00:00:00-04:00,90.35830507117406,92.37464071222252,87.05638881145386,88.42594146728516,668976000,0.0,0.0
205,2024-03-19 00:00:00-04:00,86.67151765212044,90.51425674084177,84.98207797118587,89.36863708496094,672171000,0.0,0.0
206,2024-03-20 00:00:00-04:00,89.76749997737916,90.38030520484318,88.19401951660328,90.34231567382812,479063000,0.0,0.0
207,2024-03-21 00:00:00-04:00,92.26968196617385,92.61756721905257,90.37530021359187,91.40496063232422,480372000,0.0,0.0
208,2024-03-22 00:00:00-04:00,91.11105028962562,94.74685622390666,90.80415196173684,94.25801849365234,586719000,0.0,0.0
209,2024-03-25 00:00:00-04:00,93.91013861786189,96.7342074446901,93.47928046219188,94.97078704833984,552136000,0.0,0.0
210,2024-03-26 00:00:00-04:00,95.8195062336972,96.34333614885402,92.47160751849903,92.53058624267578,513648000,0.0,0.0
211,2024-03-27 00:00:00-04:00,93.08141149546424,93.20936779906054,89.09372349939157,90.22035217285156,586067000,0.0,0.0
212,2024-03-28 00:00:00-04:00,89.97043858800308,91.27001464058522,89.16370444852706,90.32632446289062,435212000,0.0,0.0
213,2024-04-01 00:00:00-04:00,90.26933865065378,92.1947007975338,89.17469715880289,90.33331298828125,452441000,0.0,0.0
214,2024-04-02 00:00:00-04:00,88.41893947358703,90.06440242112468,87.59121620163441,89.42261505126953,433064000,0.0,0.0
215,2024-04-03 00:00:00-04:00,88.45493823513225,90.3443168469122,88.3709661913593,88.93477630615234,370067000,0.0,0.0
216,2024-04-04 00:00:00-04:00,90.37629845117095,90.60422800372173,85.85178433643762,85.87677764892578,434965000,0.0,0.0
217,2024-04-05 00:00:00-04:00,86.8374646504957,88.45193966671309,85.89777859630549,87.97909545898438,399678000,0.0,0.0
218,2024-04-08 00:00:00-04:00,88.67085666122206,88.80081883400379,86.70350850941023,87.10437774658203,283220000,0.0,0.0
219,2024-04-09 00:00:00-04:00,87.41326961083752,87.60620698800746,82.99472376686872,85.3259506225586,503547000,0.0,0.0
220,2024-04-10 00:00:00-04:00,83.89843024698811,87.3712879556285,83.68149867040677,87.01040649414062,431929000,0.0,0.0
